"archive","folder","page","period","year","month","quarter","area","region","province","district","station","direction","transport","good","description","origin","quantity","unit"
"praad","adm64/5/1","41-42","month",1912,"2","","district","northern territories","","salaga","","from left to right bank","land","fish","","",31,"loads"
"praad","adm64/5/1","41-42","month",1912,"2","","district","northern territories","","salaga","","from left to right bank","land","personal effects","","",1,""
"praad","adm64/5/1","41-42","month",1912,"2","","district","northern territories","","salaga","","from left to right bank","land","wheat","","",5,"loads"
"praad","adm64/5/1","41-42","month",1912,"2","","district","northern territories","","salaga","","from left to right bank","land","groundnuts","","",7,"loads"
"praad","adm64/5/1","41-42","month",1912,"2","","district","northern territories","","salaga","","from left to right bank","land","dawadawa","","",9,"loads"
"praad","adm64/5/1","41-42","month",1912,"2","","district","northern territories","","salaga","","from left to right bank","land","soap","","",1,"loads"
"praad","adm64/5/1","43-44","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","sugar","","european",4,"cases"
"praad","adm64/5/1","43-44","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","kerosene","","european",3,"tins"
"praad","adm64/5/1","43-44","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","tobacco","","european",1,"bundles|packets"
"praad","adm64/5/1","43-44","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","twine","","european",30,"parcels"
"praad","adm64/5/1","43-44","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","personal effects","","european",83,"loads"
"praad","adm64/5/1","43-44","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","sundries","","european",629,""
"praad","adm64/5/1","43-44","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","perfume","","european",225,"each"
"praad","adm64/5/1","43-44","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","beads","","european",1,"loads"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","shea butter","","",101,"loaves"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","poultry","","",4,"loads"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","goats|sheep","","",2,""
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","wheat","","",7,"bags"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","personal effects","","",7,"loads"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","beans","","",1,"bags"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","sundries","","",46,""
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","silk cotton","","",3,"bags"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","kola","","",3,"loads"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","cassava","dried","",1,"bags"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","leaving from nt","water","ivory","","",29,""
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","bags landed","","",1896,"bags"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","bags shipped up river","","",1640,"bags"
"praad","adm64/5/1","45-46","month",1912,"2","","district","northern territories","","salaga","","coming into nt","water","bags sold locally","","",256,"bags"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","prints","","",409,"pieces"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","matches","","",228,"dozens"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","mirrors","","",30,"dozens"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","blue","","",5,"packets"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","knives","","",4,"dozens"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","plates","enamelware","",15,"dozens"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","rods","brass|copper","",150,""
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","tobacco","","",10,""
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","velvet","","",7,"pieces"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","baft","gray","",7,"pieces"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","baft","blue","",1,"pieces"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","yarn","","",41,"packets"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","woolen yarn","","",108,"bundles"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","beads","","",81,"bundles"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","neck chains","","",48,"packets"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","shirting","","",11,"pieces"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","blankets","","",1,""
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","thread","","",1,"dozens"
"praad","adm64/5/1","47-48","month",1912,"2","","district","northern territories","","salaga","","import to northern territories","","gowns","","",31,""
"praad","adm64/5/1","49-50","month",1912,"2","","station","northern territories","","salaga","dakar","export","","personal effects","","",21,"loads"
"praad","adm64/5/1","49-50","month",1912,"2","","station","northern territories","","salaga","dakar","export","","cattle","","",22,""
"praad","adm64/5/1","49-50","month",1912,"2","","station","northern territories","","salaga","dakar","export","","goats|sheep","","",30,""
"praad","adm64/5/1","49-50","month",1912,"2","","station","northern territories","","salaga","grubi","export","","cattle","","",44,""
"praad","adm64/5/1","49-50","month",1912,"2","","station","northern territories","","salaga","grubi","export","","donkeys","","",4,""
"praad","adm64/5/1","49-50","month",1912,"2","","station","northern territories","","salaga","grubi","export","","goats|sheep","","",5,""
"praad","adm64/5/1","49-50","month",1912,"2","","station","northern territories","","salaga","grubi","export","","shea butter","","",1,""
"praad","adm64/5/1","49-50","month",1912,"2","","station","northern territories","","salaga","grubi","export","","personal effects","","",60,""
"praad","adm64/5/1","49-50","month",1912,"2","","station","northern territories","","salaga","grubi","export","","yams","","",11,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","kola","","",1,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","salt","","",64,"bags"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","personal effects","","",59,""
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","cloth","","",34,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","wheat","","",25,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","provisions","","",2,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","matches","","",1,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","tools","","",1,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","pots","","",12,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","buckets","","",4,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","jugs","","",5,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","perfume","","",4,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from right to left bank","land","biscuits","","",2,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from left to right bank","land","cattle","","",3,""
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from left to right bank","land","goats|sheep","","",26,""
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from left to right bank","land","shea butter","","",5,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from left to right bank","land","cloth","","",1,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from left to right bank","land","fish","","",69,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from left to right bank","land","wheat","","",6,"loads"
"praad","adm64/5/1","41-42","month",1912,"3","","district","northern territories","","salaga","","from left to right bank","land","blankets","","",3,"loads"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","sugar","","european",18,"cases"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","soap","","european",10,"cases"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","cotton goods","","european",3,"loads"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","kerosene","","european",10,"tins"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","tobacco","","european",3,"bundles|packets"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","twine","","european",33,"parcels"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","drinkables","","european",36,"loads"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","personal effects","","european",28,"loads"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","sundries","","european",370,""
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","biscuits","","european",4,"boxes"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","rice","","european",1,"bags"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","sardines","","european",2,"cases"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","plates","earthenware","european",6,"cases"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","cutlasses","","european",1,"loads"
"praad","adm64/5/1","43-44","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","pipes","clay","european",3,"cases"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","shea butter","","",363,"loaves"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","mats","","",2,"loads"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","poultry","","",8,"loads"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","goats|sheep","","",14,""
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","wheat","","",52,"bags"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","personal effects","","",22,"loads"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","beans","","",4,"bags"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","sundries","","",102,""
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","cassava","dried","",1,"bags"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","skins","","",1,"bundles"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","leaving from nt","water","pepper","","",4,"bags"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","bags landed","","",1773,"bags"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","bags shipped up river","","",1485,"bags"
"praad","adm64/5/1","45-46","month",1912,"3","","district","northern territories","","salaga","","coming into nt","water","bags sold locally","","",288,"bags"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","prints","","",179,"pieces"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","yarn","","",21,"bundles"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","matches","","",553,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","mirrors","","",59,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","blue","","",12,"packets"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","pad locks","","",6,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","knives","","",5,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","rods","brass|copper","",850,""
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","tobacco","","",71,""
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","wooden pipes","","",24,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","towels","","",4,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","rubber bangles","","",188,"packets"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","baft","gray","",1,"pieces"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","woolen yarn","","",40,"bundles"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","beads","","",29,"bundles"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","plates","enamelware","",261,""
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","bowls","enamelware","",44,""
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","buttons","","",3,"packets"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","kerosene","","",1,"tins"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","fish hooks","","",4,"packets"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","pomade","","",53,"bottles"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","singlets","","",11,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","mouth organs","","",2,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","earthenware","","",2,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","cups","","",2,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","sardines","","",2,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","buckets","","",4,"dozens"
"praad","adm64/5/1","47-48","month",1912,"3","","district","northern territories","","salaga","","import to northern territories","","country cloth","","",10,""
"praad","adm64/5/1","49-50","month",1912,"3","","station","northern territories","","salaga","dakar","export","","personal effects","","",28,"loads"
"praad","adm64/5/1","49-50","month",1912,"3","","station","northern territories","","salaga","dakar","export","","cattle","","",41,""
"praad","adm64/5/1","49-50","month",1912,"3","","station","northern territories","","salaga","dakar","export","","goats|sheep","","",37,""
"praad","adm64/5/1","49-50","month",1912,"3","","station","northern territories","","salaga","grubi","export","","cattle","","",50,""
"praad","adm64/5/1","49-50","month",1912,"3","","station","northern territories","","salaga","grubi","export","","goats|sheep","","",8,""
"praad","adm64/5/1","49-50","month",1912,"3","","station","northern territories","","salaga","grubi","export","","personal effects","","",56,""
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from right to left bank","land","kola","","",1,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from right to left bank","land","salt","","",92,"bags"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from right to left bank","land","personal effects","","",36,""
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from right to left bank","land","cloth","","",16,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from right to left bank","land","wheat","","",14,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from right to left bank","land","pots","","",3,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from right to left bank","land","ivory","","",4,""
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from right to left bank","land","beads","","",1,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from right to left bank","land","kerosene","","",1,"tins"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from left to right bank","land","horses","","",1,""
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from left to right bank","land","cattle","","",1,""
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from left to right bank","land","goats|sheep","","",38,""
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from left to right bank","land","shea butter","","",8,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from left to right bank","land","fish","","",7,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from left to right bank","land","wheat","","",7,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from left to right bank","land","groundnuts","","",8,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from left to right bank","land","dawadawa","","",3,"loads"
"praad","adm64/5/1","41-42","month",1912,"4","","district","northern territories","","salaga","","from left to right bank","land","mats","","",3,"loads"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","sugar","","european",9,"cases"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","soap","","european",3,"cases"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","cotton goods","","european",7,"loads"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","kerosene","","european",5,"tins"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","tobacco","","european",2,"bundles|packets"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","twine","","european",13,"parcels"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","drinkables","","european",15,"loads"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","personal effects","","european",15,"loads"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","sundries","","european",327,""
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","beads","","european",1,"loads"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","perfume","","european",1,"packets"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","provisions","","european",11,"cases"
"praad","adm64/5/1","43-44","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","flour","","european",1,"barrels"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","leaving from nt","water","shea butter","","",98,"loaves"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","leaving from nt","water","poultry","","",4,"loads"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","leaving from nt","water","wheat","","",1,"bags"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","leaving from nt","water","personal effects","","",7,"loads"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","leaving from nt","water","beans","","",6,"bags"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","leaving from nt","water","sundries","","",47,""
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","leaving from nt","water","silk cotton","","",1,"bags"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","leaving from nt","water","kola","","",2,"loads"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","leaving from nt","water","ivory","","",8,""
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","bags landed","","",1450,"bags"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","bags shipped up river","","",1272,"bags"
"praad","adm64/5/1","45-46","month",1912,"4","","district","northern territories","","salaga","","coming into nt","water","bags sold locally","","",178,"bags"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","prints","","",102,"pieces"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","matches","","",26,"dozens"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","mirrors","","",7,"dozens"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","blue","","",1,"packets"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","knives","","",3,"dozens"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","plates","enamelware","",19,"dozens"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","tobacco","","",9,""
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","wooden pipes","","",1,"dozens"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","rubber bangles","","",1,"packets"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","velvet","","",3,"pieces"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","yarn","","",43,"packets"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","neck chains","","",2,"packets"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","thread","","",4,"dozens"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","singlets","","",2,"dozens"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","beads","","",29,"packets"
"praad","adm64/5/1","47-48","month",1912,"4","","district","northern territories","","salaga","","import to northern territories","","bowls","","",1,"dozens"
"praad","adm64/5/1","49-50","month",1912,"4","","station","northern territories","","salaga","dakar","export","","personal effects","","",11,"loads"
"praad","adm64/5/1","49-50","month",1912,"4","","station","northern territories","","salaga","dakar","export","","cattle","","",14,""
"praad","adm64/5/1","49-50","month",1912,"4","","station","northern territories","","salaga","dakar","export","","goats|sheep","","",153,""
"praad","adm64/5/1","49-50","month",1912,"4","","station","northern territories","","salaga","grubi","export","","personal effects","","",52,""
"praad","adm64/5/1","49-50","month",1912,"4","","station","northern territories","","salaga","grubi","export","","horses","","",1,""
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","kola","","",900,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","salt","","",181,"bags"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","personal effects","","",161,""
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","donkeys","","",47,""
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","cloth","","",118,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","horses","","",4,""
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","wheat","","",55,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","pots","","",6,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","wires","copper","",24,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","beads","","",6,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","hoes","","",2,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from right to left bank","land","cutlasses","","",1,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","horses","","",5,""
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","cattle","","",920,""
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","goats|sheep","","",730,""
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","shea butter","","",51,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","cloth","","",15,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","fish","","",85,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","personal effects","","",77,""
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","wheat","","",4,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","groundnuts","","",8,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","dawadawa","","",36,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","soap","","",3,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","donkeys","","",52,""
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","beads","","",5,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","skins","","",1,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","rice","","",1,"loads"
"praad","adm64/5/1","41-42","month",1912,"5","","district","northern territories","","salaga","","from left to right bank","land","ropes","","",1,"loads"
"praad","adm64/5/1","43-44","month",1912,"5","","district","northern territories","","salaga","","coming into nt","water","sugar","","european",1,"cases"
"praad","adm64/5/1","43-44","month",1912,"5","","district","northern territories","","salaga","","coming into nt","water","soap","","european",5,"cases"
"praad","adm64/5/1","43-44","month",1912,"5","","district","northern territories","","salaga","","coming into nt","water","cotton goods","","european",4,"loads"
